Year,Total_Revenue_KES_Billion,Corporate_Tax_KES_Billion,Tax_Compliance_Rate_%,VAT_Collection_KES_Billion,Taxpayer_Growth_%,Digital_Services_Tax_KES_Billion,Customs_Duties_KES_Billion
2231,1562.1863994987382,351.6987034054205,69.67434429141862,244.46882752275744,6.355572935710348,49.54580329231858,171.72357775345174
2232,1549.6022290354265,391.1953823933062,64.18792049270445,264.36873741209706,4.389142360194934,41.93406021438088,174.9672417397427
2233,1484.3895147889677,472.2861750245245,69.94835783976178,324.81496832938103,5.504483256383017,46.12868778780451,140.96094741484333
2234,1768.4484629865867,371.835708906854,65.77585433963664,261.7782759673381,3.4369656934287462,49.15177447518204,175.5021077730868
2235,1621.9504607903598,446.1705011603191,69.69476147136629,291.9777846126098,3.8205403354922196,58.152942019340934,193.91991891550018
2236,1360.5488043973023,448.37907247034127,68.29681440394114,309.13786845289303,6.435087399222235,41.02198361888953,170.45889159643156
2237,1586.2129990445105,382.4914518478593,66.39542446451001,264.69133642974396,4.6526977110421575,54.223092736336355,181.26837600371022
2238,1505.8934255952333,417.21964252570837,67.52426571248478,294.28480008621233,6.453275476042545,49.3089812571415,169.69177043065224
2239,1661.819910056199,450.05309989505736,69.74601028728677,310.1497021416045,4.921769340941482,52.797761284756014,186.98820672597319
2240,1501.8290072378109,390.87842002262767,68.62019731463887,292.44217863033725,3.158102227042143,48.297834224628154,178.88428416908954
2241,1574.1119414388959,397.19589250023245,69.61226940438841,350.36105410632837,5.89206759973172,44.79484385637538,168.59405957245258
2242,1640.5888179881358,386.9039269358951,72.43135964750945,260.42180861622995,4.4101076822443925,52.96057010321287,203.22150524821018
2243,1681.1701140116068,374.9627034846194,65.38503029009141,315.76916519227217,5.698688813517044,52.67756054093351,197.71776398676704
2244,1479.0694583935217,386.97813010447624,71.7829736984858,291.9393606474662,5.025210867540082,54.46488943330321,175.26073287541172
2245,1570.1534800195088,370.7892995046398,68.79229545863002,311.6345992929297,3.4568817720571294,49.737280626910625,192.35170952615155
2246,1560.6135769920124,409.58106260633537,66.82105052197237,305.82314003098196,5.164294765370569,47.003892886403754,193.49661547774116
2247,1547.2796893552413,386.51041267785035,65.99302640217567,283.13467385559784,7.1962231421528,42.408267227082995,195.62050451115363
2248,1793.662541145227,417.6742380143831,68.31044790713462,303.17852644778543,5.492986458514459,54.498267742098434,161.12269809661038
2249,1662.1197927177172,365.03484232560294,70.56702394757264,262.2413703714336,4.942482246994537,52.72004801282053,202.18618520257652
2250,1500.0377306926216,422.6891697291965,68.50366051800368,312.2651502116281,6.075343401956898,45.97088663548001,179.09215319375167
2251,1722.4168253361083,438.8196826620816,71.8161036542885,306.9641703208115,5.210668465203111,48.30613063251588,182.8207691865692
2252,1847.3507548363987,355.0527955877212,65.92647744872572,314.5750051746639,5.209534230262794,48.864404138440996,228.30696502264175
2253,1742.8861656947543,427.1376130113431,68.83968596817176,323.7649691043456,3.9083748278408974,43.98247523748531,193.81739000010447
2254,1492.2071475487428,453.79703674116575,66.39411201007266,310.75580020759764,5.233848025789598,47.50818461357093,184.04500270813222
2255,1600.2252413620236,381.7287874572819,69.66119769918386,307.1659926001697,6.035443416416944,46.12664401176403,157.3109747990518
2256,1779.8442680718156,469.2462406742002,70.74274374916357,287.3836382717792,4.163937847899975,49.93259993555532,211.78740295013628
2257,1586.8907110957796,432.6906904011015,68.1624804166419,291.56139053282476,6.424495821246948,48.50070670254638,171.31334642936247
2258,1706.544104976785,400.0208154984189,63.83061132578477,330.34129901015325,4.908293975854874,44.25836878905965,176.9904584895495
2259,1744.1300720096003,420.5491498924911,69.47197036766707,336.13411552152695,4.112230488461459,62.70554374544,187.6223081062749
2260,1578.478124013363,440.023080648925,69.98258621257614,303.4459994819672,5.997632076920245,59.05449544693795,214.38932001864754
2261,1669.7231400694957,426.60448606669667,69.95273365406754,309.9290639540745,4.713205764261731,49.095893883391064,205.29229349368006
2262,1356.053446173273,441.53805514876643,71.6507435628235,291.7175223099345,5.759514887486108,54.55229717345824,191.87668159664034
2263,1582.2459205512557,398.8062186340454,67.07210685491611,334.0657475159595,4.708241367741463,55.476714838495866,199.4191757493771
2264,1663.932374049873,432.5583021985599,70.60968146015014,324.71974788524705,4.940173856470096,59.54401786245597,186.33955995227876
2265,1568.915375497209,386.1170936213792,71.66929930924023,351.03656094148715,5.493560204334291,49.6947626544874,197.99070123937616
2266,1861.4393285913618,426.2427977391186,65.76214415130629,295.4465514694183,5.290897057590006,59.44752090689912,197.5464976181185
2267,1559.6885649066394,403.51340138668695,69.9936580061923,306.25365583344944,3.0044682195482615,51.446659665151515,211.5285454322173
2268,1663.2027585375088,409.6157834039887,68.38102972737406,319.2435330651261,3.8787562599056082,47.70607336454232,212.05521938413182
2269,1724.785769440321,469.8155279890459,69.26137907822114,328.3452061699308,5.929409984790816,58.20526738115707,205.50775883118277
2270,1860.343545122828,466.52308740161186,70.15481242653613,311.9028634652636,4.867863411098453,61.237575904395925,193.2134352854571
2271,1577.1345056027767,453.1089784620502,68.52003736626739,299.557795207943,4.476268697228578,67.9225278506364,210.3265336150511
2272,1841.5416004407214,403.11650294570853,68.17811337120631,335.4459683962893,3.6414259847425257,49.18355585673111,198.37022275670407
2273,1730.7530358316885,427.4446834460929,69.63286939954061,333.0413258695302,3.920263678724152,58.875979806785324,184.0715847696033
2274,1636.0833691294392,474.3809189873635,67.425107721874,301.09393740814494,2.9782013600380526,53.53157436161292,194.80153397218677
2275,1784.9490861650656,443.29054644823617,67.46298437686427,347.32907624233013,4.898719281298467,59.696573332399936,202.66930615816628
2276,1763.1492128005902,509.6699762895409,71.02841623558268,344.4249952049531,4.401562419418953,48.62653122282273,215.60518870692314
2277,1687.7260600318682,452.9406763229723,67.40711663438739,324.50775176677763,4.033412109014685,49.86432929968536,199.74957992014524
2278,1759.2324607512542,447.9536656868932,71.07236474155818,324.2145798701434,4.931876574832047,52.49800326154496,184.91507238445897
2279,1718.2253970705808,433.96974931716824,70.69995736048267,334.50457884574155,5.363970630852738,56.971396804917,204.45472885305588
2280,1772.6129957863861,448.3005214377628,66.35819635222862,306.9901628190991,7.093197932209945,53.570369443084,205.85599475500246
2281,1831.9788332178705,440.77125025392905,68.48971554017353,325.62565460830666,3.4881165804367864,60.270246694542074,207.492269138246
2282,1928.8719518848056,467.63965669705414,72.26809868597462,282.77815493364227,6.159381043300522,62.30864726546375,219.0533279945717
2283,1650.99322489209,476.148516951285,67.95258385263556,344.1557395366853,5.973101561015072,60.37126107960015,221.08965440715428
2284,1992.5826167449059,424.91881468326005,69.02114142533118,296.19756297859027,4.220907260623299,65.66651077087691,197.44319327063138
2285,1588.5750038315336,409.61256094281623,70.90910677148878,358.2966247968082,5.203235954586031,59.85090491904849,197.66475503617278
2286,1773.10977878473,395.5144394075017,71.58680103858521,322.42662714970004,4.542366750662385,51.88648741927014,191.85447679312534
2287,1851.6245134412504,466.891391459028,69.55197728296606,325.59649019120627,5.185688580418739,64.98705273786187,218.49024306221514
2288,1825.3964840708006,419.6017045174865,68.8950697007068,318.07595250894053,6.50913101340455,55.343588191339386,230.2908601836243
2289,1739.5318498197425,389.16703596517925,72.96986484852214,325.6706539529899,5.605606232631313,63.12066106699642,204.38288019047525
2290,1785.4940812705788,466.4621629407337,73.63795948775532,360.602859135193,5.508608373233442,66.6364388505433,206.03820118878477
2291,1761.5107173449276,530.6458413788396,72.15291129675879,283.2768599023314,4.569690680045357,61.250407020618965,232.21194856369488
2292,1756.378839620894,456.72477956071015,70.40086651536028,359.3731415555976,3.515943335075665,51.685372100342924,218.3441285589859
2293,1904.7800295219224,483.11268119150725,68.64873382198341,341.3951042566688,4.791531789459592,54.774304532816416,217.85484688332716
2294,1860.0258729208292,461.463889765436,68.63941148718717,311.29500247829117,6.206608154863915,66.17828689899025,193.99811427225598
2295,1759.5378693027633,457.0933704643258,71.38036354586684,314.7299883752514,3.4728321434103524,58.91815033554968,222.59333345160368
2296,1923.2933208766585,488.6834056007442,71.20716681214773,370.56489758120114,3.944910631823305,60.36083063767379,199.02591785531658
2297,1868.5677899254988,453.45392583650266,73.20860259129826,318.92770023898316,5.126267736234068,63.95628424298021,196.50321072448915
2298,1923.6285542262383,471.23498263537033,71.74134062551272,315.5716284267195,4.015345215152737,63.84297567176298,208.86249041256337
2299,1909.809731039208,473.9151984501447,67.46931487195585,362.18573028673404,4.2074765528847875,61.954559622487864,205.82772376288426
2300,1768.4518502591443,445.27260170602386,72.61440574595635,347.01129776595855,4.576401418271823,59.71641790365743,211.8411697493896
2301,1799.837751836159,496.12763685246205,68.54942429091672,322.2825295103131,3.634382595809851,59.39561673029717,194.10099119784195
2302,1935.0897208726865,462.16862471655514,69.81263803667586,346.17434134993425,4.025878153783632,65.44765228461488,230.64851086328136
2303,1925.9018914082114,445.79611368368313,71.116016028119,322.1275889698371,5.703427916787309,64.12520501269633,233.73211123456323
2304,1867.2792099729547,485.61481482663163,74.64198563021857,365.45987141189556,3.692630217769036,60.27005655346761,188.15723025525514
2305,1885.606612204752,443.61653111683944,76.9055227976964,365.47166354170696,3.4021278655051623,67.16631732072146,232.59478500291618
2306,2006.1448679572209,472.4670563426955,71.9341668389931,355.68516902148394,4.369975020466105,61.30978437930604,206.31053902114408
2307,1823.7257439993,472.3991027733466,70.38936251831498,353.0790670707862,5.731955502509845,57.89584328248219,231.8736520737608
2308,1942.0971255043912,506.3005906986711,71.85980208775189,381.87040914399415,4.8030781920031105,58.55849985883663,218.54287217957335
2309,1871.6726266485025,489.0157217611734,72.6011366775735,347.44117399521195,4.535418921884382,57.65884837100373,220.5517535813351
2310,1874.6282760736744,475.07501706347153,70.21952560974648,324.61076573983223,5.044358797515607,61.389701668733316,217.8942059293524
2311,2010.77858609962,501.4098658528855,74.48631860772053,358.0385273056952,3.254292567140348,69.11957234263193,239.40315928472353
2312,1987.9470403042085,519.6341543984473,71.39107244931373,391.57079084059217,5.494705653775032,59.12467424499761,203.17795158389634
2313,1991.2608735099736,495.71328816953485,71.96145214414875,330.35546078693363,5.3834350314036445,64.29172815443987,231.43992740334744
2314,2044.9622951298475,480.34060862533147,72.33284950510992,344.22219611757174,4.590691525904279,60.26510182041149,239.39282534621614
2315,1921.019303082195,441.7259941105763,71.87920925726495,360.5811730142813,6.005924511796417,62.44620254139056,234.16852463152958
2316,1991.6187205529197,450.178722239871,72.7489520720103,351.9749560729383,3.8725039010469615,56.39674088702069,258.84445768882523
2317,1896.9012522685825,474.0264420525432,69.87159973301226,334.2077822463076,6.127908993253569,63.043455000363466,216.59032308365406
2318,1964.8490676812767,465.94886816945575,70.02453763324907,377.0918117792641,5.154493665595251,63.37681844632054,239.43464741397807
2319,1923.9226315001686,479.6761461957219,68.97586771023278,401.85626989580066,4.663447410121827,67.24598426472302,224.03426609550434
2320,1951.1410379407132,488.03583408324954,72.09021367245165,360.17888543673445,4.980126364631689,65.8601483100206,244.67726732146622
2321,2005.4616484896374,503.2781700180894,72.80411925327047,338.9756912623371,4.892735234189058,58.950982318182724,226.61139179090617
2322,1868.6283821271031,486.32347509666573,72.19682701358505,326.8786473567884,6.220282896417717,70.56313336235986,221.45914054934025
2323,2164.193682523501,504.0845388042756,74.6653011830114,363.8181782830823,3.9233208725289863,66.39285654245133,247.41891088590228
2324,1858.8577213094893,492.4747729848442,71.34015931369326,381.53700632578466,4.237480760853401,66.53250812642798,221.00494929309443
2325,1842.5451026851908,432.3275946009755,72.72386969757142,369.7636151901679,6.03630289207248,65.69382797281405,207.7380425454206
2326,2084.2795558184753,464.46258082808004,69.2380196691428,361.012984242684,4.404465064816141,63.350151702827844,221.72677623187207
2327,2052.139242369267,489.3710670220453,70.68225705150766,350.07642882607576,5.900533077331591,67.22714983688178,239.31552422885804
2328,2039.8894591826931,458.45390245951154,72.88256700662305,340.8193900083009,6.699435983008709,68.71527951698026,251.46116185438697
2329,2044.81653290841,513.793657695682,73.22473074801282,380.15848998996114,4.598204973058366,57.80205807980877,232.7980717605788
2330,1985.261809201795,542.7693718171578,70.9736276662332,382.539696691976,5.6813623265753055,64.04193154900527,251.45463769019207
2331,1901.265553842408,534.4607534488174,71.45339809288046,334.1504693312504,3.8463077186601415,65.660200082917,211.85960841006835
2332,2003.0759513148682,492.5456628210427,68.59588413827001,397.66264542947954,5.754733298067809,68.41498716260553,226.13383081051424
2333,1932.2838288487887,544.7217841054986,70.95260826505346,378.1480910845467,5.199423985986767,73.29988836296896,229.00470657602182
2334,2102.01647784628,505.5110747671144,73.48246802874128,395.45936037038337,5.473038282160215,63.673828459548616,232.1654924717961
2335,1994.3032708587953,491.98952296856095,72.88714676894986,341.425713298566,4.354427927964605,65.24192249764252,235.6958502581874
2336,1930.9637938342623,484.751073246925,72.77310321453419,341.7525859607603,3.3389165844328277,65.36826037769818,245.3486493458679
2337,1985.8794338527186,495.1301136095604,71.90635418116872,366.8904836745239,5.503252064749505,64.12249217960742,228.8634329629782
2338,2063.8156679500853,493.60995069901844,71.8559681590982,380.7263592085746,2.9365968475205455,66.59339685376801,238.17151639038298
2339,1970.6545717466297,511.41879297757094,70.55623459792999,407.39868793001074,4.682649507757465,72.38253962846838,235.95979328177586
2340,1949.3094919748885,512.1745767888533,73.30956875231698,386.3938505485749,5.94118186641997,63.458550250906,223.29883862881994
2341,2060.4047571852275,508.49978901301085,72.78889283572573,368.21944753683243,5.191897735873036,71.06599890269143,236.03273740151621
2342,2065.037197651413,522.56760455185,72.96601967796758,353.34648972055606,6.948342644789813,60.61661497603445,236.13339533983154
2343,1994.350727507932,546.2298987541008,70.96494733168187,399.27468612905767,6.0251091525817735,66.5186353431143,236.36263036379316
2344,2002.4457189877176,540.0481856248012,67.74536621230956,356.1813669604612,4.346101611674424,67.87707802343459,239.86578123811117
2345,2077.259047789818,468.06567355911545,74.28139251059447,408.84564737172275,5.027313379851439,78.09802208829404,241.07504304914076
2346,1913.7501244088262,437.04602961660504,71.16444721010531,371.3893840849469,4.952629297455564,68.54891139915948,234.00606280388052
2347,1922.3166856254074,542.744312051893,70.43160562907092,409.68951933023493,3.4178232366538728,59.11590475486753,260.13176205061
2348,1995.7231454423238,474.75940481330315,73.57915001602018,392.2573044798643,4.059601083515647,60.326876787015074,224.04938215354633
2349,2050.727356900887,510.07385476003634,71.44320194738897,376.73956969063033,4.43923909302014,70.69066845225393,231.3275905150937
2350,2107.667333136377,482.7644770860872,74.38213503035551,369.89235284375775,2.9637794971440634,73.78857399866926,284.39214705604604
2351,2228.616702776036,464.85950579151836,73.53130919645069,374.2629235341595,5.047493468251643,72.79619820705518,227.67337291840482
2352,2171.351547905788,536.2138518161136,73.69947097873329,390.4482157293867,4.750928155346959,71.95596864712307,223.48747367314743
2353,2074.0962370937473,543.7956758301004,69.6354559449663,384.225812607037,3.327106098688426,77.12861530484565,255.36149551936262
2354,2092.692973804326,504.7767600502706,74.8262903731752,371.6072553221094,5.404212865277332,68.81856041283086,213.7380970882868
2355,1998.8461626353187,445.39185435877584,72.95993849990515,380.97165607793164,5.71587274469096,76.19026849584985,241.91633679585885
2356,2101.752290004365,507.7868407265997,71.73391819398007,386.6566256794681,5.227034478864889,63.75484048978283,278.1833698721433
2357,2079.2422442160946,536.9793453873017,72.79428444219201,343.31120399758964,4.6759318247910295,67.58937494942379,223.37250771424556
2358,2144.8844686464217,481.9089292130525,68.9900720767459,395.8500489824607,5.591442151751854,63.27810633865423,217.3676298110164
2359,2034.394022761885,532.828124920702,73.39488320053893,367.8930629931514,5.680220360476691,71.13828600916355,225.15992961828218
2360,2173.556273045739,527.9190829031885,70.55386959624846,365.22164022417337,5.307403569719688,72.48040562538,261.673591723403
2361,2279.400017426384,546.808174417462,69.94230707596057,355.3422021468749,4.175387749565239,73.4814183720435,265.62039954853594
2362,2119.7546157849447,534.0678915329052,69.6379643102469,354.0120399325321,5.276600765511181,73.4195268745458,241.6104673446217
2363,2175.306307345029,502.33946330508485,74.94309446769756,363.5817406284449,6.195480650825479,68.67154265525068,260.09803590986587
2364,2208.6540388107505,568.4797276325173,71.49422596536718,377.3110723388817,4.403370941388269,72.55730428644243,271.25423031308026
2365,2104.0220969555608,528.8777464428247,75.85524320762079,431.3574750428237,7.097939339132431,66.22047436467896,277.76114716739835
2366,2171.0578968296904,533.8655484993868,71.75121989671824,382.57549957518904,4.474369066014615,80.72305178256816,247.80647228380377
2367,2154.4123932313328,507.73769696353986,69.44314194267196,397.4488960192545,5.032407013340136,72.5879757416161,217.52997628700226
2368,2167.425267512541,523.4883192510415,70.65984401299556,402.70432242482127,4.327514403993664,71.86087471008686,240.28941876645732
2369,2084.8611837766157,511.2937564170309,75.39955116794181,398.1167992198125,5.22327083592026,82.44920614672492,246.75109022912432
2370,2169.1176840925614,533.7005070911862,72.65116660708962,394.74742708177644,3.257778307364725,68.49247103595756,249.81962175502787
2371,2220.9710002957163,591.2911943442102,71.9014234050168,373.1912218251122,4.453958201183279,69.27496733274306,251.4363632391235
2372,2320.79003645518,499.8339567030503,73.35306948473861,426.9164488634822,3.907878799651433,69.62100047775928,271.58822377376487
2373,2276.107262788701,493.6352001057399,74.07163354040316,434.8426315714564,5.135338347892291,74.9619443928039,274.4717817556691
2374,2400.0029304358404,587.2282029179014,75.33790073490803,365.8463256170458,5.994447375508908,77.65865864868849,253.33080109703417
2375,2112.4544329003843,537.8644338295882,76.035136597924,379.8197284825727,5.646006187114551,79.39807704028888,272.93372959723376
2376,2280.9257573657615,525.1230130353977,72.45363588159499,395.50489425356096,2.6283406391411077,88.75887548637375,262.37192750647336
2377,2216.532398772033,577.4433868681286,70.55611283604412,382.6111460036981,7.04206965292788,64.85093582709429,258.52514715049614
2378,2421.6829960244695,529.1288311051914,72.41631292099669,412.82201377182,5.295279940620868,79.34097524291938,271.7062704647576
2379,2126.3773786716924,603.1286397547565,73.79883929144405,388.9380594553713,4.223500859506999,73.71084363363535,259.7424393822274
2380,2127.7395274936343,569.7371755395776,71.3857954608921,447.60542566043637,5.157127918990941,73.76361995125184,290.0763768656757
2381,2156.276951671814,535.8131082060794,71.43404651855826,428.91607699197704,5.1761898225026926,73.79603425362552,238.18359225784135
2382,2008.33114828974,616.2207478994666,74.07095914648316,410.1573865185502,4.333151283048436,72.55024574005424,252.58274682393008
2383,2172.6497230571495,534.3811048624524,73.3211137152775,427.2464319731014,5.197916667342075,85.71591746631056,258.9630774065516
2384,2153.81646357436,575.8664647638828,73.51904744427662,429.6255159946537,4.392527712379692,81.70397912756201,268.0032017682813
2385,2249.273612881855,563.6334320668494,71.97149781908834,397.02935854714343,4.595638007309978,77.80767158447856,280.9813692685083
2386,2272.914336316455,594.7579443876696,73.062722095112,392.7847642182698,4.313720864244916,84.64596965332589,262.1465340039702
2387,2430.860327164832,603.6020926585624,71.71009227002195,411.47277116930286,3.5673287102603473,70.52744526359571,241.72961832046994
2388,2342.790131566353,558.7679322797809,75.37399041584317,427.9434332006696,5.145836470215384,71.63576363263465,276.2513220604387
2389,2194.561886686012,536.2563227484734,75.69912729807614,414.2927194845799,5.585299436516338,67.59864982751505,275.48854565629364
2390,2166.9152896219207,573.7090741980834,69.97128793918748,380.77238266849236,5.5148835960763725,75.19061498707124,235.58683482402364
2391,2310.4531784119117,540.6294998683978,71.83967697831389,397.05662423409626,5.819925252635234,79.69537952041065,265.2082032602033
2392,2133.7424450637013,622.4136294378108,70.74067522355357,412.43445664202636,5.324340210014868,79.60037897574776,241.96368835561137
2393,2453.416146855706,567.1591229955452,72.46872089995497,413.20140262819814,4.467274501783097,80.03199484058469,256.39659990383547
2394,2392.7187868469036,553.1544675747509,73.63692786422308,454.96635905131166,5.839663864431189,72.42920032915407,253.37478301247495
2395,2232.361714068809,570.7055743411125,70.93954839944178,388.59655746833636,3.6424824601580648,83.69945739675379,279.6064379410973
2396,2112.470330874696,525.8024275303253,72.03015424762324,427.2289019538346,4.09932861748752,81.08102047407787,269.7704706306008
2397,2423.67552570483,538.1188461119477,71.90099416474591,447.7001800844837,4.035799928576755,83.74735348941208,249.28470355722817
2398,2281.3388082675315,604.3307355566511,74.35847860274184,464.14771362717465,6.08005605913931,70.81747039333102,282.3201085634792
2399,2421.0789284946436,549.6625410002276,74.11766765305147,411.4315710558403,5.942788514140076,82.03793477446943,248.1625823107435
2400,2142.3590359223654,539.0130909399622,72.5705389073395,430.1489093747243,5.487305237044994,74.74085348009204,275.17192707728435
2401,2246.368804010929,587.57105404729,74.40269079332784,432.51632826509405,6.071929865211797,78.89226261612207,258.56061073139745
2402,2311.3351807826293,608.0936471624125,72.99072391490955,425.83155655298776,4.120717217588012,83.74990257126,265.8361650833635
2403,2320.0133746917895,595.1421728935256,73.57580889846702,420.7458186979366,5.34859511986098,81.73274530855684,279.43593309244767
2404,2274.8132726718954,604.5060551987991,77.50105833475124,432.24303131352445,4.874825571616836,77.21877657757989,280.24416340831533
2405,2386.609317559074,552.9718230185917,76.87011129276989,373.6794026199306,5.846882103884914,81.70704145659776,293.0275090763124
2406,2222.066785890569,534.0724067244715,71.62506175036903,438.76651492637774,4.8847757674478025,74.21719829865665,272.2897180284517
2407,2319.0953848312042,622.8177873364424,75.91872409501761,428.4494839991653,4.615057111589919,87.82541105356556,278.6708370185242
2408,2349.8674010090276,569.1484336635648,75.91708740327748,422.2772287911614,5.54090851856099,81.24685317579203,268.05856478855975
2409,2393.7862257482175,572.3548893862285,72.0328027518241,468.4647714419187,5.876169167191232,88.06522219374911,277.90502341451713
2410,2418.0083346557362,620.7767551864027,76.00191965187409,414.8296479525173,4.331654805153199,80.03901323619147,282.3180164458534
2411,2238.887142167565,598.6688822640018,77.4752632362245,421.0676093478285,4.938924328647624,80.25299092883796,274.80162856446066
2412,2202.444438782294,596.7096661954812,72.18934482194561,469.7609959740246,3.941559366358347,79.24913613688084,249.77056956543942
2413,2488.1280425502114,649.0341544311166,72.63446382744094,414.0895046337336,2.5019389825070606,87.65013892773464,282.34944082234085
2414,2398.0962660628243,565.829588223731,76.53982743819151,420.52922587280074,5.200459631413729,79.9213126818261,283.3963500882598
2415,2294.5207157137143,614.0213900286233,75.08253016119083,429.39182386371533,5.608905356254632,86.89064482974355,268.2758763332592
2416,2528.989071426126,588.9476309841498,75.67752712505362,449.9478227757241,5.2620668090867255,81.95460487852041,259.76322348794133
2417,2389.9458418076642,596.346056654186,75.2907880424106,438.0899840810002,3.050438282245633,74.18624956660797,301.71776683713904
2418,2500.8126012892653,635.1933921317153,75.42603648650093,408.8822277916895,4.649150569923526,81.41369492633294,287.5018127935462
2419,2394.139235528398,605.625463079079,72.02673542305752,424.89216427299175,2.7816522399489187,78.56892339265023,277.244465216855
2420,2597.9666843800906,607.5903238129305,76.80935012795761,424.1892476720921,6.369701107654185,84.83317728207535,264.17573798401895
2421,2571.930480640717,624.6677126117867,77.0889297346053,435.5927162326762,3.913945417881914,78.91082418449042,269.4545593554616
2422,2376.004486052994,582.594961657257,74.32600329664874,446.45481111053454,6.255403609459896,89.69193756563516,301.8711882841259
2423,2502.562500500841,569.4183045744244,74.7328659201921,447.1028538564982,5.945869643684146,84.80588195949613,284.9478119959036
2424,2474.447504868425,564.3013698250147,71.79263984974341,404.01930445857147,4.099409647463938,84.57248048666678,275.1746274284228
2425,2551.2775701676496,537.7059990154168,75.91839940192556,461.61916009155743,3.867215048732255,88.93912034859758,291.62932245235385
2426,2322.426572860909,659.4339616459574,76.06903980835321,446.1925180610736,5.350370216386338,90.67839352923818,272.31856172283966
2427,2492.0285694232675,565.7025478271482,74.83557792596133,469.6325828938201,4.155675962816929,85.9575642992098,307.59773053929075
2428,2533.770376612887,593.2122411422768,77.243701714736,451.62670928855624,5.102484642158208,82.40125575951082,305.9276436590865
2429,2256.558483790121,592.5965019042334,74.36187556807015,465.57000269825886,4.517172409193082,77.58660837589582,279.18757511814454
2430,2318.6110856703594,611.174152886225,76.19427691685227,453.67525057334694,3.2188415855343666,83.22540687047976,277.30668303127385
2431,2237.5182236654314,627.4751193791818,73.06077142271586,472.06966026920014,2.769531980875541,83.76879362161506,248.01528930690313
2432,2419.00526250149,629.8682587048464,75.08803083338665,456.3909586663016,5.226684248494597,87.58934131901555,265.6141262645673
2433,2522.2046760300464,587.612781948037,74.8214616543645,444.7884418178887,4.438442253669375,85.52751884756313,268.2963417640221
2434,2605.1906601645574,601.1425047425638,75.65582104928708,492.9962419564852,4.446910183085867,90.8921173127096,290.9667940537497
2435,2466.868937501437,615.6846057218562,74.50118638257352,466.12909079394626,5.695863839093786,84.58673529529821,284.59598392286915
2436,2626.8255185210933,600.797524472752,75.01233008393194,460.62403756923743,6.173442276632445,87.56564501658613,269.8600077288114
2437,2330.4583226469795,657.5296765899092,76.96240465319333,424.4238616191833,4.727455278638191,93.9699872660345,286.37312995362225
2438,2302.634729037458,625.0896089095079,74.47181687086892,424.98459840148007,4.659401293090139,89.95837531902407,298.72119835585136
2439,2471.922707587816,633.457744992906,72.16722617890304,457.40586119438865,5.500143033113884,88.14826074000563,299.60928194042555
2440,2520.388526875913,632.3489005224849,78.91458322382626,455.2627763077172,3.6430644303004245,85.63792543797176,263.747188029359
2441,2483.217011677077,648.7177292380733,78.21335860783142,440.8707018529869,5.223153054747697,85.68068986327197,290.86884058553534
2442,2284.2467809870036,619.9952113256758,72.90096009527424,456.77360794619517,5.551885971822154,84.7929797812863,272.5932316887692
2443,2486.583491544217,576.7106571769402,76.8999361310109,486.5272933156267,5.680230208417629,86.54021091633075,307.419824350998
2444,2369.553049949515,628.657305219246,74.54960601445288,469.46360504656155,3.063247297497535,93.22277363816602,306.2066406897469
2445,2571.4717593875084,598.1770109039628,76.11756502125272,433.53618616130166,4.2386447301910595,88.5342022871823,281.52458660012815
2446,2545.6688336186935,602.910268316276,76.21407388365262,454.9269806142983,4.121736747176533,83.09397749593668,284.0548675095396
2447,2419.5255348807777,637.4107403824726,75.19184506002802,441.85862834090676,5.099886954409213,98.88288850734097,289.1770903386215
2448,2466.6313262843487,658.01936301388,74.1281643645229,451.00476043058757,5.480744579767984,91.84106719696706,262.8547457256766
2449,2416.6011703336276,622.5600692240038,74.3496486260982,451.28724624696673,6.496710407445981,83.4057234378746,302.23671979880584
2450,2520.75911729971,632.237963350942,73.93338193480328,450.8074487082803,4.505034519631927,88.43039500343552,293.6550795526458
2451,2627.045763581655,675.0904723630813,74.13715638433992,436.0584537216933,4.502427501690786,91.39327075298092,312.85092453681614
2452,2437.463431402482,632.2976704597322,75.70147925573713,459.4088683315982,6.149672018878747,99.56099850452492,282.3727105794106
2453,2590.945192092325,704.1766195515379,74.43935089264937,451.5506100258166,5.296576938530305,85.69667494594289,290.1125551756504
2454,2492.0192832078014,644.1424665461235,77.27001003733115,404.9745897635182,6.267651511187974,96.31664003321617,277.35207107936327
2455,2470.262266323315,575.4053454535538,78.9154332516128,505.42380485439764,5.288728003009837,98.63306777049735,285.4361420480867
2456,2543.3510180585986,651.8795279124153,74.8158694932359,486.9405582494986,3.842883381286729,88.69156330946198,283.32132111002784
2457,2455.034326316621,641.7650818768136,76.48982001208176,458.4399514674661,3.6668716452221934,90.64646593973286,316.5412067842983
2458,2507.698132528345,670.0739640038638,77.04541626665191,467.1431477615788,3.448487750941071,87.05168699636438,291.6782244208813
2459,2447.7797783086826,652.6278729705313,77.02508562291963,444.13448062121637,5.662051834758473,91.41512672703091,304.5653379738719
2460,2768.5445853637107,629.3298039639703,76.26802665194829,502.2828259245857,6.188596823087008,92.44868175991698,297.54180219532617
2461,2580.10293177375,597.8055874458535,77.6365159878706,507.11494306463146,6.849362141386381,96.12908082124268,284.7618248136116
2462,2511.108530281823,629.3148878670048,77.1506840915475,473.1038445349005,5.8431053323232405,98.48094738513227,301.82984800677974
2463,2606.983576659008,611.1210230103577,73.74589637656662,491.2413836544777,6.162838577534986,89.488748906121,313.89145488285885
